Name,Gender,Reason,Activity_based,Profit_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Khin Maung Swe,male,"Khin Maung Swe is a member of the State Administrative Council (SAC) and its Central Advisory Body.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February 2021 and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February 2021, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; As a member of the SAC and its Central Advisory Body, Khin Maung Swe has been directly involved in and responsible for decision-making concerning state functions and is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma.; Additionally, the SAC adopted decisions restricting the rights to freedom of expression, including access to information, and peaceful assembly. The military forces and authorities operating under the control of the SAC have committed serious human rights violations since 1 February 2021, killing civilian and unarmed protestors, restricting freedom of assembly and of expression, including by restricting internet access, and through arbitrary arrests and detention of opposition leaders and opponents of the coup. Furthermore, the SAC has imposed martial law in parts of the country allowing the military complete authority over the specified areas, including administrative, judicial and law enforcement functions. In the areas under martial law, civilians, including journalists and peaceful protesters, are prosecuted by military courts, effectively depriving them of the right to due process, including the right to appeal. Violent actions by military and police forces threatening peace, security and stability have increased significantly in areas where martial law has been declared.; As a member of the SAC and its Central Advisory Body, Khin Maung Swe is directly responsible for those repressive decisions and for serious human rights violations.",,,,19-04-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Aye Nu Sein,female,"Aye Nu Sein is a member of the State Administrative Council (SAC) and its Central Advisory Body.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February 2021 and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February 2021, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; As a member of the SAC and its Central Advisory Body, Aye Nu Sein has been directly involved in and responsible for decision-making concerning state functions and is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma.; Additionally, the SAC adopted decisions restricting the rights to freedom of expression, including access to information, and peaceful assembly. The military forces and authorities operating under the control of the SAC have committed serious human rights violations since 1 February 2021, killing civilian and unarmed protestors, restricting freedom of assembly and of expression, including by restricting internet access, and through arbitrary arrests and detention of opposition leaders and opponents of the coup. Furthermore, the SAC has imposed martial law in parts of the country allowing the military complete authority over the specified areas, including administrative, judicial and law enforcement functions. In the areas under martial law, civilians, including journalists and peaceful protesters, are prosecuted by military courts, effectively depriving them of the right to due process, including the right to appeal. Violent actions by military and police forces threatening peace, security and stability have increased significantly in areas where martial law has been declared.; As a member of the SAC and its Central Advisory Body, Aye Nu Sein is directly responsible for those repressive decisions and for serious human rights violations.",,,,19-04-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Jeng Phang Naw Htaung,male,"Jeng Phang Naw Htaung is a member of the State Administrative Council (SAC). Since 1 February 2023, he also serves as Union Minister for Ethnic Affairs.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February 2021 and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February 2021, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; As a member of the SAC and Minister for Ethnic Affairs, Jeng Phang Naw Htaung has been directly involved in and responsible for decision-making concerning state functions and is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma.; Additionally, the SAC adopted decisions restricting the rights to freedom of expression, including access to information, and peaceful assembly. The military forces and authorities operating under the control of the SAC have committed serious human rights violations since 1 February 2021, killing civilian and unarmed protestors, restricting freedom of assembly and of expression, including by restricting internet access, and through arbitrary arrests and detention of opposition leaders and opponents of the coup. Furthermore, the SAC has imposed martial law in parts of the country allowing the military complete authority over the specified areas, including administrative, judicial and law enforcement functions. In the areas under martial law, civilians, including journalists and peaceful protesters, are prosecuted by military courts, effectively depriving them of the right to due process, including the right to appeal. Violent actions by military and police forces threatening peace, security and stability have increased significantly in areas where martial law has been declared.; As a member of the SAC and Minister for Ethnic Affairs, Jeng Phang Naw Htaung is directly responsible for those repressive decisions and for serious human rights violations.",,,,19-04-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Maung Ha,male,"Maung Ha is a member of the State Administrative Council (SAC) and its Central Advisory Body.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February 2021 and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February 2021, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; As a member of the SAC and its Central Advisory Body, Maung Ha has been directly involved in and responsible for decision-making concerning state functions and is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma.; Additionally, the SAC adopted decisions restricting the rights to freedom of expression, including access to information, and peaceful assembly. The military forces and authorities operating under the control of the SAC have committed serious human rights violations since 1 February 2021, killing civilian and unarmed protestors, restricting freedom of assembly and of expression, including by restricting internet access, and through arbitrary arrests and detention of opposition leaders and opponents of the coup. Furthermore, the SAC has imposed martial law in parts of the country allowing the military complete authority over the specified areas, including administrative, judicial and law enforcement functions. In the areas under martial law, civilians, including journalists and peaceful protesters, are prosecuted by military courts, effectively depriving them of the right to due process, including the right to appeal. Violent actions by military and police forces threatening peace, security and stability has increased significantly in areas where martial law has been declared.; As a member of the SAC and of its Central Advisory Body, Maung Ha is directly responsible for those repressive decisions and for serious human rights violations.",,,,19-04-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Sai Long Hseng,male,"Sai Long Hseng is a member of the State Administrative Council (SAC) and its Central Advisory Body.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February 2021 and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February 2021, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; As a member of the SAC and its Central Advisory Body, Sai Long Hseng has been directly involved in and responsible for decision-making concerning state functions and is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma.; Additionally, the SAC adopted decisions restricting the rights to freedom of expression, including access to information, and peaceful assembly. The military forces and authorities operating under the control of the SAC have committed serious human rights violations since 1 February 2021, killing civilian and unarmed protestors, restricting freedom of assembly and of expression, including by restricting internet access, and through arbitrary arrests and detention of opposition leaders and opponents of the coup. Furthermore, the SAC has imposed martial law in parts of the country allowing the military complete authority over the specified areas, including administrative, judicial and law enforcement functions. In the areas under martial law, civilians, including journalists and peaceful protesters, are prosecuted by military courts, effectively depriving them of the right to due process, including the right to appeal. Violent actions by military and police forces threatening peace, security and stability have increased significantly in areas where martial law has been declared.; As a member of the SAC and its Central Advisory Body, Sai Long Hseng is directly responsible for those repressive decisions and for serious human rights violations.",,,,19-04-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Saw Daniel,male,"Saw Daniel is a member of the State Administrative Council (SAC) and its Central Advisory Body.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February 2021 and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February 2021, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; As a member of the SAC and its Central Advisory Body, Saw Daniel has been directly involved in and responsible for decision-making concerning state functions and is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma.; Additionally, the SAC adopted decisions restricting the rights to freedom of expression, including access to information, and peaceful assembly. The military forces and authorities operating under the control of the SAC have committed serious human rights violations since 1 February 2021, killing civilian and unarmed protestors, restricting freedom of assembly and of expression, including by restricting internet access, and through arbitrary arrests and detention of opposition leaders and opponents of the coup. Furthermore, the SAC has imposed martial law in parts of the country allowing the military complete authority over the specified areas, including administrative, judicial and law enforcement functions. In the areas under martial law, civilians, including journalists and peaceful protesters, are prosecuted by military courts, effectively depriving them of the right to due process, including the right to appeal. Violent actions by military and police forces threatening peace, security and stability have increased significantly in areas where martial law has been declared.; As a member of the SAC and its Central Advisory Body, Saw Daniel is directly responsible for those repressive decisions and for serious human rights violations.",,,,19-04-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Dr Banyar Aung Moe,male,"Banyar Aung Moe is a member of the State Administrative Council (SAC) and its Central Advisory Body.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February 2021 and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February 2021, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; As a member of the SAC and its Central Advisory Body, Banyar Aung Moe has been directly involved in and responsible for decision-making concerning state functions and is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma.; Additionally, the SAC adopted decisions restricting the rights to freedom of expression, including access to information, and peaceful assembly. The military forces and authorities operating under the control of the SAC have committed serious human rights violations since 1 February 2021, killing civilian and unarmed protestors, restricting freedom of assembly and of expression, including by restricting internet access, and through arbitrary arrests and detention of opposition leaders and opponents of the coup. Furthermore, the SAC has imposed martial law in parts of the country allowing the military complete authority over the specified areas, including administrative, judicial and law enforcement functions. In the areas under martial law, civilians, including journalists and peaceful protesters, are prosecuted by military courts, effectively depriving them of the right to due process, including the right to appeal. Violent actions by military and police forces threatening peace, security and stability have increased significantly in areas where martial law has been declared.; As a member of the SAC and its Central Advisory Body, Banyar Aung Moe is directly responsible for those repressive decisions and for serious human rights violations.",,,,19-04-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
U Chit Naing,male,"U Chit Naing was the Minister of Union Government heading the Ministry of Union Government Office from 1 August 2021 until 18 August 2022. He was the Minister for Information from 2 February 2021 to 31 July 2021. He was appointed by the Chairman of the State Administrative Council (SAC) that took over the legislative, executive and judicial powers of the State as of 2 February 2021. As Minister for Information, he was responsible for state-owned media (MWD, MRTV, Myanmar Alin, Kyemon and Global New Light of Myanmar newspapers, as well as the Myanmar News Agency (MNA) and Myanmar Digital News), and thus for the broadcasting and publication of official news. During his term as Minister for Information, the newspapers were filled with pro-military articles and he is therefore responsible for junta propaganda and spreading disinformation through state media that are not reporting accurately. He is directly responsible for decisions that led to the crackdown on Myanmar media. This includes directives, which ordered independent media not to use the words ‘coup’, ‘military regime’ and ‘junta’, and which has seen five local news outlets banned in the country. In his previous positions as member of the government, his actions, policies and activities undermined democracy and the rule of law in Myanmar/Burma.",,,,19-04-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar
Soe Htut,male,"Lieutenant General Soe Htut is a member of the Myanmar Armed Forces (Tatmadaw). He is also member of the State Administrative Council (SAC) led by Commander-in-Chief Min Aung Hlaing.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February 2021 and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February 2021, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; Soe Htut was appointed Minister for Home Affairs on 1 February 2021. Soe Htut participated in the meeting of the National Defence and Security Committee (NDSC) on 31 January 2022, which extended the state of emergency until 31 July 2022. Through that decision and by being a member of SAC, his activities and policies undermine democracy and the rule of law in Myanmar/Burma.; The Minister for Home Affairs is responsible for the Myanmar Police Force, Fire Service and Prison Service. Functions of the Ministry for Home Affairs encompass State Security and Law and Order. In that capacity, Lieutenant General Soe Htut is responsible for serious human rights violations committed by the Myanmar Police since the military coup of 1 February 2021, including killing of civilians and unarmed protesters, violations of freedom of association and peaceful assembly, arbitrary arrests and detention of opposition leaders and peaceful protesters and violations of freedom of expression.; Additionally, as a member of the SAC, Lieutenant General Soe Htut has been directly involved in and responsible for decision-making concerning state functions and is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma. He is also directly responsible for the repressive decisions taken by the SAC, including legislation that violates human rights and limits freedoms of citizens of Myanmar, and for the serious human rights violations committed by the Myanmar security forces.",,,,21-06-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar
Tun Tun Naung,male,"Lieutenant General Tun Tun Naung is a member of the Myanmar Armed Forces (Tatmadaw) and was previously a Commander. He is the Minister of Border Affairs and member of the National Defence and Security Council (NDSC). In 2013, Tun Tun Naung was the Northern Commander overseeing the Burmese military’s conflict with the Kachin Independence Army. In this conflict, the Myanmar troops under the command of Tun Tun Naung carried out serious human rights abuses and violations of international humanitarian law. In 2017, Tun Tun Naung was commanding officer of the ‘1st Bureau of Special Operations’. Under his command, troops committed atrocities and serious human rights violations against ethnic minorities in Rakhine state during the ‘Rohingya clearance operations’. Those operations commenced on 25 August 2017 and involved arbitrary killings, physical abuse, torture, sexual violence and detention of Rohingya people. As Commander in 2013 and 2017, Tun Tun Naung is responsible for serious human rights violations committed in Myanmar/Burma.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. During those events, Tun Tun Naung accepted an appointment as Minister for Border Affairs in the Union Government on 1 February 2021 and thereby a seat at the National Defence and Security Council (NSDC). Tun Tun Naung participated in the meeting of the NDSC on 31 January 2022, which extended the state of emergency until 31 July 2022. Through that decision and as member of the Union Government and Minister for Border Affairs, Tun Tun Naung is responsible for activities undermining democracy and the rule of law in Myanmar and actions that threaten the peace, security and stability of the country.",,,,21-06-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar
Win Shein,male,"Win Shein is the Deputy Prime Minister, since 1 February 2023, and the Minister for Planning and Finance in the Union Government, since 1 February 2021, appointed by Commander-in-Chief Min Aung Hlaing.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency and transferred the legislative, executive and judicial powers of the state to Min Aung Hlaing.; By accepting his nomination as Minister for Planning and Finance and as Deputy Prime Minister of the Union Government, and through his important role in the economic policies of the regime, Win Shein is responsible for undermining democracy and the rule of law in Myanmar/Burma.",,,,21-06-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar
Khin Maung Yi (a.k.a. Khin Maung Yee; a.k.a. U Khin Maung Yi),male,"Colonel Khin Maung Yi is the current Minister for Natural Resources and Environmental Conservation (MONREC). He was Permanent Secretary in this department under the democratically elected government.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; Colonel Khin Maung Yi was appointed Minister for Natural Resources and Environmental Conservation (MONREC) on 2 February 2021 by the State Administrative Council (SAC) led by Commander-in-Chief Min Aung Hlaing. According to Myanmar law, MONREC is sole responsible for management the exploitation of natural resources of Myanmar, having a crucial role in the exploitation and trade of, among others, resources such as gemstones, pearls and other mineral resources as well as forestry. Under his leadership, MONREC controls Myanmar Pearl Enterprise (MPE), Myanmar Gems Enterprise (MGE) and Myanmar Timber Enterprise (MTE), having exclusive rights on the production and trade of resources on their areas of competence.; By accepting his nomination to Minister for Natural Resources and Environmental Conservation and through his role in the exploitation of natural resources of Myanmar, Khin Maung Yi contributes to the funding of the military regime, therefore he is responsible for undermining democracy and the rule of law in Myanmar/Burma.",,,,21-06-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Tin Aung San,male,"Admiral Tin Aung San is the Commander-in-Chief of the Myanmar Navy. He has also served as the Minister of Transport and Communications since 3 February 2021. Since 1 February 2023, he is Deputy Prime Minister, and since 3 August 2023, he is Minister of Defence. He is a member of the State Administration Council (SAC).; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February 2021 and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February 2021, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; As a Government Minister of Transport and Communications, he was responsible for communication and networks and thus made decisions and implemented policies that defined the freedom of access to data online. While he occupied this role, there were numerous shutdowns and deliberate slowdowns of the internet, as well as orders for providers to prevent Facebook, Twitter and Instagram from being online. In January 2022, a new draft of the cyber security bill was circulated, which allows for the abuse of surveillance technology in order to monitor and target individuals, and thus to suppress their freedom of expression as well as access to information. He is therefore directly responsible for limiting press freedom and access to information online, as well as for violating the right to privacy of the Myanmar people. In so doing, he has undermined democracy and rule of law in Myanmar/Burma.; Being a member of the SAC and Minister of Defence, Tin Aung San has been directly involved in and responsible for decision making concerning state functions and is therefore responsible for undermining democracy and the rule of law in Myanmar/Burma. He is also directly responsible for the repressive decisions taken by the SAC, including legislation that violates human rights and limits the freedoms of the citizens of Myanmar, and for the serious human rights violations committed by the Myanmar security forces.",,,,21-06-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Thida Oo,female,"Thida Oo has been the Attorney-General of the Union of Myanmar since 2 February 2021, when she was appointed by the Commander-in-Chief of the Myanmar Armed Forces (Tatmadaw) Min Aung Hlaing. She is a member of the Myanmar Investment Commission (MIC).; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February 2021 transferring the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February 2021, the State Administration Council (SAC) was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate. In July 2022, Oo took part in the case brought before the International Court of Justice (ICJ) in which she testified against the accusation of genocide of the Rohingya population and defended the junta.; Thida Oo has been part of the government that emerged from the coup since its first day, using the power granted by the 2010 Attorney General of the Union Law to pursue politically motivated trials and subsequent arbitrary detention and to act as an enabling force for the abuses committed by the military regime. She is therefore engaged in actions and policies undermining democracy and the rule of law in Myanmar/Burma, as well as actions that threaten the peace, security and stability of Myanmar/Burma.",,,,21-06-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Aung Lin Tun,male,"Major General Aung Lin Tun is a member of the Myanmar Armed Forces (Tatmadaw) and serves as Deputy Minister of Defence.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate. Major General Aung Lin Tun was appointed Deputy Minister of Defence on 11 May 2021 by the State Administrative Council (SAC), led by Commander-in-Chief Min Aung Hlaing. Before his promotion, he was part of the Office of the Chief Commander of the Army and was involved in all repressive actions taken by SAC and Tatmadaw since the coup.; As Deputy Minister of Defence, Major General Aung Lin Tun is engaged in policies and activities undermining democracy and the rule of law in Myanmar/Burma as well as actions that threaten the peace, security and stability of the country. Additionally, being a member of the military regime, Major General Aung Lin Tun is directly responsible for serious human rights violations committed by the security forces against peaceful protesters.",,,,21-06-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Zaw Min Tun,male,"Brigadier-General Zaw Min Tun is the Press Team Leader of the State Administrative Council and the Deputy Minister for Information. He was the former Head of the Tatmadaw’s True News Information Team.; On 1 February 2021, the Myanmar Armed Forces (Tatmadaw), led by Commander-in-Chief Min Aung Hlaing, staged a coup in Myanmar by setting aside the results of the elections held on 8 November 2020 and by overthrowing the democratically elected government. As part of the coup, Vice-President Myint Swe, functioning as Acting President, declared a state of emergency on 1 February and transferred the legislative, executive and judicial powers of the state to the Commander-in-Chief of Defence Services Senior General Min Aung Hlaing. On 2 February, the SAC was established to exercise those powers, preventing the democratically elected government from fulfilling its mandate.; He was appointed SAC Press Team Leader on 5 February 2021 and Deputy Minister for Information on 7 February 2021 by the State Administrative Council (SAC) led by Commander-in-Chief Min Aung Hlaing.; As State Administration Council’s spokesperson, Brigadier-General Zaw Min Tun has presided over all the SAC’s press conferences, which aim to relay and justify SAC’s narratives over the coup and of the junta’s actions since then. As Government Deputy Minister of Information, he bears direct responsibility for state-owned media and thus for the broadcast and publication of official news. Since the nominations of Chit Naing as Minister of Information and Zaw Min Tung as his deputy, the newspapers have been filled with pro-military articles. Hence, Zaw Min Tun bears responsibility for junta propaganda and spreading disinformation through state media that are not reporting accurately. He also bears responsibility for decisions that led to the crackdown on Myanmar media. This includes directives, which ordered independent media not to use ‘coup’, ‘military regime’ and ‘junta’, and which has seen local news outlets banned in the country and domestic and foreign journalists being arrested. In his statements, he publicly supports the military coup. He is therefore responsible for undermining democracy in Myanmar/Burma by limiting press freedom and access of information both on-line and off-line.; As member of both the SAC and the junta government, Brigadier-General Zaw Min Tun is engaged in and provide support to actions and policies undermining democracy and the rule of law in Myanmar/Burma, as well as actions that threaten the peace, security and stability of Myanmar/Burma.",,,,21-06-2021,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Aung Naing Oo,male,"Aung Naing Oo has been the Minister of Commerce since 19 August 2022. He was the minister for Investment and Foreign Economic Relations from 2 February 2021 until 18 August 2022. He was appointed by the State Administrative Council (SAC), led by Commander-in-Chief Min Aung Hlaing, which took over the legislative, executive and judicial powers of the State as of 2 February 2021.; As Government Minister, he forms part of the military regime which seized power during a military coup and overthrew legitimately elected leaders in Myanmar/Burma. As Minister for Investment and Foreign Economic Relations, he was in charge of facilitating business and investments in Myanmar/Burma and therefore contributes to securing the financial needs of the military regime. In his statements and acts, he has publicly supported the coup and the military regime, including by stating that the international media exaggerated the crisis and also insisting that the civil disobedience movement is coming to an end. Additionally, he barred executives of foreign telecommunications firms from leaving the country without permission and dismissed protesting civil servants from the Ministry in February 2021. Therefore, his actions, policies and activities undermine democracy and the rule of law in Myanmar/Burma, and he is engaged in actions that threaten the peace, security and stability of Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Charlie Than,male,"Charlie Than has been the Minister of Industry since 22 May 2021. He was appointed by the State Administrative Council (SAC), led by Commander-in-Chief Min Aung Hlaing, which took over the legislative, executive and judicial powers of the State as of 2 February 2021.; In his statements and acts, he has publicly supported the coup and the military regime. As Government Minister, he forms part of the military regime which seized power during a military coup and overthrew legitimately elected leaders in Myanmar/Burma. As Minister of Industry, he has control over State-owned factories and thus contributes to securing the financial needs of the military regime. Therefore, his actions, policies and activities undermine democracy and the rule of law in Myanmar/Burma, and he is engaged in actions that threaten the peace, security and stability of Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
Thet Thet Khine,female,"Thet Thet Khine was the Minister of Social Welfare, Relief and Resettlement from 4 February 2021 until 3 August 2023, and is the Minister for Hotels and Tourism since 3 August 2023. She was appointed by the State Administrative Council (SAC), led by Commander-in-Chief Min Aung Hlaing, which took over the legislative, executive and judicial powers of the State as of 2 February 2021.; She has repeatedly supported the coup publicly. As Government Minister, she forms part of the military regime which has seized power during a military coup and overthrew legitimately elected leaders in Myanmar/Burma. In her statements and acts, she has publicly supported the coup and the military regime, including her statement that the military staged the coup in response to electoral fraud. Additionally, she dismissed that the military committed genocide against the Rohingya population.; Therefore, she is engaged in and provides support to actions and policies undermining democracy and the rule of law in Myanmar/Burma, as well as actions that threaten the peace, security and stability of Myanmar/Burma.",,,,21-02-2022,COUNCIL_REGULATION_EU_No_401_2013_2_May_2013,02013R0401-20241029,http://data.europa.eu/eli/reg/2013/401/2024-10-29,Myanmar,Myanmar/Burma
